timestamp,temp_c,temp_f,pressure_hpa,humidity
2026-02-06T20:15:05,21.6,70.88,987.82,41.05
2026-02-06T20:16:03,21.61,70.9,987.82,40.61
2026-02-06T20:16:05,21.61,70.9,987.78,40.96
2026-02-06T20:17:04,21.63,70.93,987.87,40.38
2026-02-06T20:17:05,21.63,70.93,987.83,40.59
2026-02-06T20:18:04,21.62,70.92,987.85,40.13
2026-02-06T20:18:05,21.61,70.9,987.88,40.43
2026-02-06T20:19:04,21.59,70.86,987.87,40.71
2026-02-06T20:19:05,21.59,70.86,987.85,41.09
2026-02-06T20:20:04,21.59,70.86,987.86,40.55
2026-02-06T20:20:06,21.58,70.84,987.86,40.54
2026-02-06T20:21:04,21.56,70.81,987.88,40.34
2026-02-06T20:21:06,21.56,70.81,987.86,40.75
2026-02-06T20:22:04,21.52,70.74,987.88,40.54
2026-02-06T20:22:06,21.52,70.74,987.88,40.78
2026-02-06T20:23:04,21.52,70.74,987.93,40.62
2026-02-06T20:23:06,21.51,70.72,987.93,40.41
2026-02-06T20:24:04,21.5,70.7,987.97,40.78
2026-02-06T20:24:06,21.5,70.7,987.97,40.7
2026-02-06T20:25:05,21.47,70.65,988.0,40.57
2026-02-06T20:25:06,21.49,70.68,988.02,40.48
2026-02-06T20:26:05,21.48,70.66,988.04,40.31
2026-02-06T20:26:06,21.47,70.65,988.01,40.1
2026-02-06T20:27:05,21.46,70.63,988.05,40.06
2026-02-06T20:27:07,21.46,70.63,988.02,40.33
2026-02-06T20:28:05,21.44,70.59,988.07,40.37
2026-02-06T20:28:07,21.45,70.61,988.11,39.98
2026-02-06T20:29:05,21.44,70.59,988.14,40.39
2026-02-06T20:29:07,21.44,70.59,988.15,40.14
2026-02-06T20:30:06,21.41,70.54,988.17,40.33
2026-02-06T20:30:08,21.41,70.54,988.16,39.98
2026-02-06T20:31:06,21.41,70.54,988.18,39.99
2026-02-06T20:31:08,21.41,70.54,988.18,40.47
2026-02-06T20:32:06,21.41,70.54,988.23,39.96
2026-02-06T20:32:08,21.41,70.54,988.21,39.79
2026-02-06T20:33:06,21.41,70.54,988.19,39.87
2026-02-06T20:33:08,21.41,70.54,988.21,39.75
2026-02-06T20:34:07,21.39,70.5,988.26,40.28
2026-02-06T20:34:08,21.4,70.52,988.26,40.25
2026-02-06T20:35:07,21.37,70.47,988.23,39.98
2026-02-06T20:35:08,21.38,70.48,988.26,40.37
2026-02-06T20:36:07,21.38,70.48,988.25,40.52
2026-02-06T20:36:09,21.37,70.47,988.25,40.31
2026-02-06T20:37:07,21.37,70.47,988.21,40.13
2026-02-06T20:37:09,21.37,70.47,988.24,39.83
2026-02-06T20:38:07,21.37,70.47,988.28,40.39
2026-02-06T20:38:09,21.37,70.47,988.27,40.01
2026-02-06T20:39:07,21.37,70.47,988.27,40.02
2026-02-06T20:39:09,21.38,70.48,988.26,40.24
2026-02-06T20:40:07,21.37,70.47,988.24,39.8
2026-02-06T20:40:09,21.37,70.47,988.28,39.72
2026-02-06T20:41:08,21.35,70.43,988.24,40.31
2026-02-06T20:41:09,21.35,70.43,988.28,39.95
2026-02-06T20:42:08,21.35,70.43,988.26,39.86
2026-02-06T20:42:09,21.35,70.43,988.26,39.74
2026-02-06T20:43:08,21.34,70.41,988.25,40.17
2026-02-06T20:43:10,21.37,70.47,988.26,39.9
2026-02-06T20:44:08,21.31,70.36,988.31,39.8
2026-02-06T20:44:10,21.32,70.38,988.28,40.25
2026-02-06T20:45:08,21.31,70.36,988.32,40.25
2026-02-06T20:45:10,21.32,70.38,988.31,40.53
2026-02-06T20:46:08,21.32,70.38,988.32,40.4
2026-02-06T20:46:10,21.31,70.36,988.34,39.74
2026-02-06T20:47:08,21.32,70.38,988.33,40.4
2026-02-06T20:47:10,21.32,70.38,988.36,39.97
2026-02-06T20:48:09,21.32,70.38,988.33,39.9
2026-02-06T20:48:10,21.31,70.36,988.37,40.37
2026-02-06T20:49:09,21.31,70.36,988.37,39.91
2026-02-06T20:49:10,21.32,70.38,988.38,40.09
2026-02-06T20:50:09,21.31,70.36,988.41,39.86
2026-02-06T20:50:11,21.31,70.36,988.39,39.91
2026-02-06T20:51:09,21.31,70.36,988.42,39.69
2026-02-06T20:51:11,21.3,70.34,988.45,39.93
2026-02-06T20:52:09,21.29,70.32,988.49,39.78
2026-02-06T20:52:11,21.3,70.34,988.44,39.94
2026-02-06T20:53:09,21.29,70.32,988.48,40.04
2026-02-06T20:53:11,21.29,70.32,988.5,40.4
2026-02-06T20:54:09,21.29,70.32,988.5,40.21
2026-02-06T20:54:11,21.29,70.32,988.52,40.28
2026-02-06T20:55:10,21.29,70.32,988.53,40.14
2026-02-06T20:55:11,21.27,70.29,988.5,39.95
2026-02-06T20:56:10,21.26,70.27,988.55,39.96
2026-02-06T20:56:11,21.26,70.27,988.58,39.92
2026-02-06T20:57:10,21.24,70.23,988.58,40.02
2026-02-06T20:57:11,21.25,70.25,988.64,39.95
